id;pos_x;pos_y;pos_z;degree;isAtSampleBorder
1376;-161.0;-121.0;545.0;1;0
1377;-145.0;-180.0;546.0;1;0
1378;-125.0;-241.0;546.0;1;0
1379;-183.0;-60.0;547.0;1;0
1380;-264.0;-142.0;547.0;1;0
1381;-129.0;-290.0;547.0;1;0
1382;-7.0;-175.0;548.0;1;0
1383;-299.0;-279.0;548.0;1;0
1384;-77.0;-229.0;549.0;1;0
1385;-7.0;-255.0;549.0;1;0
1386;-195.0;-54.0;550.0;1;0
1387;-230.0;-139.0;550.0;1;0
1388;-192.0;-159.0;550.0;1;0
1389;-117.0;-189.0;550.0;1;0
1390;-113.0;-290.0;550.0;1;0
1391;-93.0;-292.0;551.0;1;0
1392;-141.0;-30.0;552.0;1;0
1393;-310.0;-134.0;552.0;1;0
1394;-106.0;-247.0;552.0;1;0
1395;-294.0;-292.0;553.0;1;0
1396;-310.0;-32.0;554.0;1;0
1397;-150.0;-123.0;555.0;1;0
1398;-273.0;-138.0;555.0;1;0
1399;-191.0;-261.0;555.0;1;0
1400;-9.0;-96.0;556.0;1;0
1401;-63.0;-236.0;556.0;1;0
1402;-225.0;-289.0;557.0;1;0
1403;-92.0;-119.0;558.0;1;0
1404;-234.0;-290.0;558.0;1;0
1405;-122.0;-33.0;559.0;1;0
1406;-208.0;-235.0;559.0;1;0
1407;-200.0;-243.0;559.0;1;0
1408;-276.0;-291.0;559.0;1;0
1409;-292.0;-32.0;560.0;1;0
1410;-314.0;-93.0;561.0;1;0
1411;-162.0;-151.0;561.0;1;0
1412;-249.0;-102.0;562.0;1;0
1413;-227.0;-238.0;563.0;1;0
1414;-259.0;-290.0;563.0;1;0
1415;-6.0;-292.0;565.0;1;0
1416;-101.0;-122.0;567.0;1;0
1417;-279.0;-256.0;568.0;1;0
1418;-25.0;-293.0;568.0;1;0
1419;-278.0;-291.0;571.0;1;0
1420;-120.0;-90.0;572.0;1;0
1421;-315.0;-200.0;572.0;1;0
1422;-251.0;-291.0;572.0;1;0
1423;-11.0;-28.0;573.0;1;0
1424;-178.0;-211.0;573.0;1;0
1425;-70.0;-293.0;574.0;1;0
1426;-313.0;-66.0;575.0;1;0
1427;-98.0;-292.0;575.0;1;0
1428;-310.0;-291.0;576.0;1;0
1429;-196.0;-295.0;576.0;1;0
1430;-65.0;-211.0;577.0;1;0
1431;-143.0;-291.0;577.0;1;0
1432;-8.0;-61.0;579.0;1;0
1433;-64.0;-159.0;579.0;1;0
1434;-138.0;-291.0;580.0;1;0
1435;-310.0;-37.0;581.0;1;0
1436;-139.0;-59.0;581.0;1;0
1437;-307.0;-79.0;581.0;1;0
1438;-315.0;-233.0;581.0;1;0
1439;-120.0;-142.0;582.0;1;0
1440;-291.0;-232.0;582.0;1;0
1441;-181.0;-293.0;582.0;1;0
1442;-6.0;-70.0;583.0;1;0
1443;-117.0;-87.0;583.0;1;0
1444;-218.0;-220.0;583.0;1;0
1445;-125.0;-293.0;583.0;1;0
1446;-89.0;-47.0;584.0;1;0
1447;-292.0;-57.0;584.0;1;0
1448;-7.0;-185.0;584.0;1;0
1449;-309.0;-210.0;584.0;1;0
1450;-10.0;-229.0;584.0;1;0
1451;-8.0;-272.0;584.0;1;0
1452;-239.0;-36.0;585.0;1;0
1453;-194.0;-98.0;585.0;1;0
1454;-70.0;-121.0;585.0;1;0
1455;-188.0;-203.0;585.0;1;0
1456;-209.0;-210.0;585.0;1;0
1457;-197.0;-285.0;585.0;1;0
1458;-249.0;-291.0;585.0;1;0
1459;-17.0;-44.0;586.0;1;0
1460;-275.0;-102.0;586.0;1;0
1461;-190.0;-141.0;586.0;1;0
1462;-315.0;-158.0;586.0;1;0
1463;-14.0;-167.0;586.0;1;0
1464;-284.0;-197.0;586.0;1;0
1465;-250.0;-205.0;586.0;1;0
1466;-56.0;-231.0;586.0;1;0
1467;-186.0;-268.0;586.0;1;0
1468;-144.0;-33.0;587.0;1;0
1469;-245.0;-48.0;587.0;1;0
1470;-283.0;-59.0;587.0;1;0
1471;-167.0;-90.0;587.0;1;0
1472;-154.0;-102.0;587.0;1;0
1473;-18.0;-119.0;587.0;1;0
1474;-74.0;-152.0;587.0;1;0
1475;-177.0;-165.0;587.0;1;0
1476;-240.0;-179.0;587.0;1;0
1477;-253.0;-210.0;587.0;1;0
1478;-280.0;-279.0;587.0;1;0
1479;-71.0;-30.0;588.0;1;0
1480;-184.0;-32.0;588.0;1;0
1481;-162.0;-39.0;588.0;1;0
1482;-308.0;-57.0;588.0;1;0
1483;-275.0;-75.0;588.0;1;0
1484;-176.0;-107.0;588.0;1;0
1485;-314.0;-111.0;588.0;1;0
1486;-14.0;-114.0;588.0;1;0
1487;-133.0;-162.0;588.0;1;0
1488;-98.0;-164.0;588.0;1;0
1489;-56.0;-167.0;588.0;1;0
1490;-18.0;-171.0;588.0;1;0
1491;-222.0;-186.0;588.0;1;0
1492;-168.0;-200.0;588.0;1;0
1493;-184.0;-213.0;588.0;1;0
1494;-201.0;-237.0;588.0;1;0
1495;-92.0;-30.0;589.0;1;0
1496;-298.0;-37.0;589.0;1;0
1497;-198.0;-63.0;589.0;1;0
1498;-235.0;-72.0;589.0;1;0
1499;-180.0;-96.0;589.0;1;0
1500;-119.0;-130.0;589.0;1;0
1501;-114.0;-154.0;589.0;1;0
1502;-121.0;-160.0;589.0;1;0
1503;-234.0;-166.0;589.0;1;0
1504;-160.0;-240.0;589.0;1;0
1505;-173.0;-275.0;589.0;1;0
1506;-105.0;-29.0;590.0;1;0
1507;-52.0;-34.0;590.0;1;0
1508;-183.0;-46.0;590.0;1;0
1509;-109.0;-62.0;590.0;1;0
1510;-221.0;-62.0;590.0;1;0
1511;-49.0;-65.0;590.0;1;0
1512;-109.0;-66.0;590.0;1;0
1513;-219.0;-71.0;590.0;1;0
1514;-99.0;-92.0;590.0;1;0
1515;-230.0;-99.0;590.0;1;0
1516;-194.0;-120.0;590.0;1;0
1517;-234.0;-120.0;590.0;1;0
1518;-40.0;-122.0;590.0;1;0
1519;-13.0;-133.0;590.0;1;0
1520;-256.0;-146.0;590.0;1;0
1521;-183.0;-150.0;590.0;1;0
1522;-157.0;-152.0;590.0;1;0
1523;-201.0;-152.0;590.0;1;0
1524;-16.0;-157.0;590.0;1;0
1525;-164.0;-166.0;590.0;1;0
1526;-270.0;-174.0;590.0;1;0
1527;-156.0;-179.0;590.0;1;0
1528;-198.0;-199.0;590.0;1;0
1529;-65.0;-200.0;590.0;1;0
1530;-230.0;-217.0;590.0;1;0
1531;-64.0;-249.0;590.0;1;0
1532;-297.0;-249.0;590.0;1;0
1533;-97.0;-54.0;591.0;1;0
1534;-72.0;-90.0;591.0;1;0
1535;-96.0;-129.0;591.0;1;0
1536;-246.0;-131.0;591.0;1;0
1537;-182.0;-137.0;591.0;1;0
1538;-22.0;-167.0;591.0;1;0
1539;-169.0;-189.0;591.0;1;0
1540;-201.0;-216.0;591.0;1;0
1541;-81.0;-272.0;591.0;1;0
1542;-249.0;-275.0;591.0;1;0
1543;-21.0;-292.0;591.0;1;0
1544;-236.0;-292.0;591.0;1;0
1545;-40.0;-293.0;591.0;1;0
1546;-164.0;-47.0;8.0;3;0
1547;-166.333;-49.3333;7.33333;3;0
1548;-25.0;-82.0;8.0;3;0
1549;-196.0;-94.0;8.0;3;0
1550;-154.0;-109.0;8.0;3;0
1551;-77.3333;-151.667;8.0;3;0
1552;-102.667;-145.0;8.66667;3;0
1553;-76.0;-231.0;9.0;3;0
1554;-236.0;-245.0;9.0;3;0
1555;-46.0;-94.0;10.0;3;0
1556;-14.0;-104.0;10.0;3;0
1557;-144.0;-194.0;10.0;3;0
1558;-144.667;-267.667;9.66667;3;0
1559;-248.0;-130.0;11.0;3;0
1560;-19.0;-131.0;11.0;3;0
1561;-16.0;-151.0;11.0;3;0
1562;-84.0;-194.0;12.0;3;0
1563;-232.0;-216.0;12.0;3;0
1564;-268.0;-68.0;13.0;3;0
1565;-146.0;-55.0;14.0;3;0
1566;-66.3333;-57.3333;13.3333;3;0
1567;-158.0;-58.0;14.0;3;0
1568;-170.333;-130.333;14.0;3;0
1569;-47.0;-206.0;14.0;3;0
1570;-241.333;-106.333;15.0;3;0
1571;-285.0;-212.0;15.0;3;0
1572;-126.0;-220.0;15.0;3;0
1573;-63.6667;-238.333;14.3333;3;0
1574;-249.333;-158.667;16.0;3;0
1575;-29.0;-197.0;16.0;3;0
1576;-303.0;-199.0;16.0;3;0
1577;-84.0;-52.0;17.0;3;0
1578;-296.0;-159.0;17.0;3;0
1579;-130.0;-219.0;17.0;3;0
1580;-271.0;-289.0;17.0;3;0
1581;-46.0;-41.0;18.0;3;0
1582;-193.0;-64.0;18.0;3;0
1583;-103.0;-179.0;18.0;3;0
1584;-275.667;-202.333;17.3333;3;0
1585;-80.0;-281.0;18.0;3;0
1586;-92.0;-69.0;19.0;3;0
1587;-137.0;-49.0;20.0;3;0
1588;-164.667;-143.667;19.3333;3;0
1589;-311.333;-57.5;19.3333;1;0
1590;-237.0;-212.0;21.0;3;0
1591;-139.0;-279.333;20.3333;3;0
1592;-309.333;-54.5;20.8333;2;0
1593;-21.0;-266.0;22.0;3;0
1594;-105.667;-269.667;21.3333;3;0
1595;-304.0;-48.0;23.0;2;0
1596;-307.333;-51.5;21.5;2;0
1597;-131.667;-119.333;22.3333;3;0
1598;-193.0;-62.0;24.0;3;0
1599;-93.0;-69.0;24.0;3;0
1600;-127.0;-119.0;24.0;3;0
1601;-189.667;-260.667;23.3333;3;0
1602;-95.0;-90.0;25.0;3;0
1603;-198.667;-236.333;25.3333;3;0
1604;-108.0;-257.0;26.0;3;0
1605;-298.0;-41.0;27.0;3;0
1606;-267.0;-93.0;27.0;3;0
1607;-199.333;-135.333;26.6667;3;0
1608;-268.0;-165.0;27.0;3;0
1609;-20.0;-200.0;27.0;3;0
1610;-299.333;-271.0;26.6667;3;0
1611;-192.0;-51.0;28.0;3;0
1612;-157.0;-145.0;28.0;3;0
1613;-30.0;-36.0;29.0;3;0
1614;-191.0;-126.0;29.0;3;0
1615;-309.0;-143.0;28.0;4;0
1616;-148.0;-202.0;29.0;3;0
1617;-34.0;-259.0;29.0;3;0
1618;-90.0;-47.0;31.0;3;0
1619;-307.0;-148.0;31.0;3;0
1620;-106.0;-177.0;31.0;3;0
1621;-40.0;-196.0;31.0;3;0
1622;-258.0;-197.0;32.0;3;0
1623;-12.0;-214.0;33.0;3;0
1624;-88.0;-42.0;34.0;3;0
1625;-88.0;-46.0;34.0;3;0
1626;-311.0;-149.0;34.0;3;0
1627;-289.0;-97.0;35.0;3;0
1628;-305.0;-155.0;35.0;3;0
1629;-40.3333;-234.333;35.0;5;0
1630;-100.667;-49.3333;37.0;3;0
1631;-37.0;-151.0;37.0;3;0
1632;-257.0;-36.0;38.0;3;0
1633;-27.0;-37.3333;38.3333;3;0
1634;-157.0;-147.0;39.0;3;0
1635;-44.0;-192.0;39.0;3;0
1636;-119.0;-230.0;39.0;3;0
1637;-275.333;-277.333;38.6667;3;0
1638;-187.333;-279.667;38.3333;3;0
1639;-310.0;-104.0;40.0;3;0
1640;-256.0;-192.0;40.0;3;0
1641;-294.0;-174.0;41.0;3;0
1642;-296.0;-176.0;41.0;3;0
1643;-48.0;-178.0;41.0;3;0
1644;-12.0;-239.0;41.0;3;0
1645;-213.0;-98.0;42.0;3;0
1646;-297.0;-98.0;42.0;3;0
1647;-20.3333;-124.667;41.6667;3;0
1648;-93.0;-147.0;42.0;3;0
1649;-60.0;-82.3333;42.6667;3;0
1650;-214.0;-271.0;43.0;3;0
1651;-144.0;-286.0;43.0;3;0
1652;-255.0;-85.0;44.0;3;0
1653;-246.0;-150.0;44.0;3;0
1654;-228.333;-178.333;44.6667;3;0
1655;-41.0;-210.0;45.0;3;0
1656;-221.667;-38.6667;45.6667;3;0
1657;-150.0;-73.0;46.0;3;0
1658;-176.0;-136.0;46.0;3;0
1659;-118.0;-42.0;47.0;3;0
1660;-50.0;-126.0;47.0;3;0
1661;-17.0;-128.0;47.0;3;0
1662;-197.667;-188.0;46.6667;3;0
1663;-156.0;-205.0;47.0;3;0
1664;-302.0;-230.0;47.0;3;0
1665;-181.0;-274.0;47.0;3;0
1666;-175.333;-277.667;46.3333;3;0
1667;-193.667;-73.3333;47.3333;3;0
1668;-255.0;-134.0;48.0;3;0
1669;-296.0;-218.0;48.0;3;0
1670;-57.0;-278.0;48.0;3;0
1671;-166.667;-114.333;48.6667;3;0
1672;-178.5;-272.5;48.5;4;0
1673;-266.0;-275.0;49.0;3;0
1674;-17.0;-280.0;49.0;3;0
1675;-308.667;-203.333;49.6667;3;0
1676;-235.0;-277.0;50.0;3;0
1677;-190.0;-112.0;51.0;3;0
1678;-279.0;-140.0;51.0;3;0
1679;-173.5;-199.5;50.5;4;0
1680;-173.0;-271.0;51.0;3;0
1681;-103.333;-108.667;51.3333;3;0
1682;-95.0;-216.0;52.0;3;0
1683;-79.0;-235.0;52.0;3;0
1684;-187.333;-240.667;51.3333;3;0
1685;-82.6667;-170.667;52.6667;3;0
1686;-73.6667;-58.3333;54.0;3;0
1687;-246.0;-235.0;54.0;3;0
1688;-66.0;-70.0;55.0;3;0
1689;-297.0;-215.0;55.0;3;0
1690;-98.0;-283.0;55.0;3;0
1691;-164.0;-50.0;56.0;3;0
1692;-20.0;-177.0;56.0;3;0
1693;-134.0;-210.0;57.0;3;0
1694;-298.0;-281.0;57.0;3;0
1695;-175.667;-35.0;57.6667;3;0
1696;-162.667;-70.3333;57.6667;3;0
1697;-32.0;-81.0;58.0;3;0
1698;-230.667;-110.333;57.3333;3;0
1699;-205.0;-189.0;58.0;3;0
1700;-62.0;-51.0;59.0;3;0
1701;-131.333;-37.0;59.3333;3;0
1702;-35.3333;-215.0;59.6667;3;0
1703;-67.0;-233.0;61.0;3;0
1704;-147.0;-42.0;62.0;3;0
1705;-51.0;-68.0;62.0;3;0
1706;-140.0;-162.0;62.0;3;0
1707;-261.0;-36.3333;62.6667;3;0
1708;-32.3333;-153.0;64.6667;3;0
1709;-234.0;-64.0;66.0;3;0
1710;-17.0;-98.0;66.0;3;0
1711;-57.0;-118.667;65.6667;3;0
1712;-213.0;-179.0;66.0;3;0
1713;-232.0;-204.333;65.6667;3;0
1714;-83.0;-239.0;66.0;3;0
1715;-95.0;-262.0;66.0;3;0
1716;-171.667;-183.333;66.3333;3;0
1717;-168.0;-191.0;67.0;3;0
1718;-132.0;-254.0;67.0;3;0
1719;-96.0;-260.0;67.0;3;0
1720;-232.0;-279.0;67.0;3;0
1721;-175.0;-61.0;68.0;3;0
1722;-88.0;-164.0;68.0;3;0
1723;-95.0;-257.0;68.0;3;0
1724;-300.0;-82.0;69.0;3;0
1725;-268.0;-186.0;69.0;3;0
1726;-120.0;-189.0;69.0;3;0
1727;-241.0;-194.0;69.0;3;0
1728;-28.0;-41.0;70.0;3;0
1729;-52.0;-219.0;70.0;3;0
1730;-115.0;-275.0;70.0;3;0
1731;-303.667;-77.3333;71.0;3;0
1732;-38.0;-177.0;71.0;3;0
1733;-272.667;-234.667;70.3333;3;0
1734;-305.0;-248.0;71.0;3;0
1735;-99.3333;-91.3333;71.3333;3;0
1736;-146.667;-110.667;71.6667;3;0
1737;-304.0;-155.0;72.0;2;0
1738;-94.6667;-165.333;71.3333;3;0
1739;-63.0;-191.0;72.0;3;0
1740;-290.667;-218.0;71.6667;3;0
1741;-16.0;-258.0;72.0;3;0
1742;-294.0;-271.0;72.0;3;0
1743;-303.895;-83.4211;70.8421;4;0
1744;-208.0;-71.0;74.0;3;0
1745;-116.0;-187.0;74.0;3;0
1746;-299.833;-78.5;74.0;5;0
1747;-28.0;-261.0;75.0;3;0
1748;-106.667;-82.6667;75.6667;3;0
1749;-302.5;-157.667;75.3333;2;0
1750;-76.0;-262.0;76.0;3;0
1751;-216.0;-263.0;76.0;3;0
1752;-191.333;-87.6667;76.3333;3;0
1753;-137.0;-124.667;76.3333;3;0
1754;-27.0;-261.0;77.0;3;0
1755;-62.6667;-283.667;76.6667;3;0
1756;-299.0;-160.0;78.0;2;0
1757;-118.0;-196.0;78.0;3;0
1758;-146.333;-235.333;77.6667;3;0
1759;-184.0;-257.0;78.0;3;0
1760;-100.333;-86.6667;78.6667;3;0
1761;-29.0;-263.0;79.0;3;0
1762;-252.667;-200.333;79.3333;3;0
1763;-307.0;-213.0;80.0;3;0
1764;-228.0;-258.0;80.0;3;0
1765;-132.333;-75.6667;80.3333;3;0
1766;-10.0;-193.0;81.0;2;0
1767;-182.25;-87.0;81.5;4;0
1768;-272.0;-229.0;82.0;3;0
1769;-228.0;-101.0;83.0;3;0
1770;-9.0;-193.0;83.0;2;0
1771;-21.0;-216.0;83.0;3;0
1772;-182.0;-83.0;84.0;3;0
1773;-186.0;-90.0;84.0;3;0
1774;-119.333;-152.0;83.6667;3;0
1775;-69.0;-257.0;84.0;3;0
1776;-64.0;-39.0;85.0;3;0
1777;-289.0;-97.0;85.0;3;0
1778;-166.0;-112.0;85.0;3;0
1779;-219.0;-225.0;85.0;3;0
1780;-288.333;-257.667;84.3333;3;0
1781;-185.0;-91.0;86.0;3;0
1782;-164.0;-259.0;86.0;3;0
1783;-135.0;-287.0;86.0;3;0
1784;-300.0;-49.0;87.0;3;0
1785;-92.6667;-44.3333;87.6667;3;0
1786;-118.0;-152.0;88.0;3;0
1787;-31.0;-49.0;90.0;3;0
1788;-64.3333;-95.3333;89.3333;3;0
1789;-259.333;-137.0;89.6667;3;0
1790;-222.0;-221.0;90.0;3;0
1791;-179.0;-195.0;91.0;3;0
1792;-141.0;-43.0;92.0;3;0
1793;-232.333;-258.333;91.3333;3;0
1794;-43.0;-273.0;92.0;3;0
1795;-185.0;-43.3333;92.3333;3;0
1796;-280.667;-166.333;92.6667;3;0
1797;-115.667;-212.667;93.6667;3;0
1798;-187.0;-282.0;94.0;3;0
1799;-268.0;-37.0;95.0;3;0
1800;-169.0;-101.0;95.0;3;0
1801;-116.0;-93.0;96.0;3;0
1802;-107.333;-140.667;95.6667;3;0
1803;-122.0;-265.0;96.0;3;0
1804;-283.0;-280.0;96.0;3;0
1805;-21.6667;-152.667;96.3333;3;0
1806;-208.0;-161.0;97.0;3;0
1807;-40.3333;-178.667;96.3333;3;0
1808;-121.0;-48.0;98.0;3;0
1809;-220.0;-97.0;98.0;3;0
1810;-249.0;-203.0;98.0;3;0
1811;-47.0;-278.0;98.0;3;0
1812;-30.0;-55.0;99.0;3;0
1813;-243.0;-63.0;99.0;3;0
1814;-16.3333;-63.3333;98.6667;3;0
1815;-251.0;-95.0;99.0;3;0
1816;-264.667;-161.333;99.6667;4;0
1817;-129.0;-261.0;100.0;3;0
1818;-231.0;-262.333;99.6667;3;0
1819;-28.0;-55.0;101.0;3;0
1820;-311.0;-179.0;101.0;3;0
1821;-232.667;-37.6667;101.333;3;0
1822;-112.0;-89.0;102.0;3;0
1823;-62.0;-210.333;101.667;3;0
1824;-15.0;-94.6667;102.333;3;0
1825;-75.0;-123.0;104.0;3;0
1826;-168.0;-131.0;104.0;3;0
1827;-69.6667;-139.667;103.333;3;0
1828;-136.0;-276.0;104.0;3;0
1829;-238.333;-280.667;104.0;3;0
1830;-65.6667;-118.667;105.0;3;0
1831;-273.667;-232.333;104.667;3;0
1832;-245.0;-279.0;105.0;3;0
1833;-178.333;-79.0;105.667;3;0
1834;-250.667;-131.333;105.667;3;0
1835;-300.333;-178.333;105.333;3;0
1836;-279.0;-272.0;106.0;3;0
1837;-252.0;-282.0;106.0;3;0
1838;-117.0;-157.0;107.0;3;0
1839;-154.0;-174.0;107.0;3;0
1840;-95.3333;-217.667;107.333;3;0
1841;-157.0;-229.0;108.0;3;0
1842;-232.0;-255.0;108.0;3;0
1843;-57.0;-88.0;109.0;3;0
1844;-42.0;-122.0;109.0;3;0
1845;-72.0;-133.0;109.0;3;0
1846;-156.667;-159.333;109.333;3;0
1847;-266.667;-189.667;109.333;3;0
1848;-123.0;-251.0;110.0;3;0
1849;-18.0;-258.0;110.0;3;0
1850;-52.0;-279.0;110.0;3;0
1851;-147.333;-38.6667;110.333;3;0
1852;-300.0;-39.0;111.0;3;0
1853;-60.0;-143.0;111.0;3;0
1854;-144.5;-41.5;111.5;3;0
1855;-155.0;-43.0;112.0;3;0
1856;-189.667;-122.0;111.333;3;0
1857;-211.0;-154.0;112.0;3;0
1858;-244.667;-221.667;111.333;3;0
1859;-146.0;-228.0;112.0;3;0
1860;-186.0;-39.0;113.0;3;0
1861;-80.1667;-80.5;111.5;3;0
1862;-135.333;-178.0;112.333;3;0
1863;-86.3333;-64.3333;113.333;3;0
1864;-225.0;-113.0;114.0;3;0
1865;-307.0;-204.0;114.0;3;0
1866;-166.0;-224.0;114.0;3;0
1867;-269.0;-281.0;114.0;3;0
1868;-245.0;-119.0;115.0;3;0
1869;-312.0;-173.0;115.0;3;0
1870;-227.0;-239.0;115.0;3;0
1871;-43.0;-65.0;116.0;3;0
1872;-81.8333;-84.3333;114.667;4;0
1873;-304.0;-130.0;116.0;3;0
1874;-22.0;-183.0;116.0;3;0
1875;-57.0;-184.0;116.0;3;0
1876;-144.0;-41.0;117.0;2;0
1877;-261.0;-90.0;117.0;3;0
1878;-137.0;-233.0;117.0;3;0
1879;-108.0;-250.0;118.0;3;0
1880;-99.0;-245.0;119.0;3;0
1881;-203.0;-143.0;120.0;3;0
1882;-285.667;-152.667;119.333;3;0
1883;-271.667;-73.6667;120.667;3;0
1884;-314.0;-169.0;121.0;1;0
1885;-57.0;-175.0;121.0;3;0
1886;-275.0;-215.0;121.0;3;0
1887;-124.0;-81.0;122.0;3;0
1888;-14.6667;-134.333;122.667;3;0
1889;-132.0;-209.0;123.0;3;0
1890;-75.0;-33.0;124.0;3;0
1891;-254.333;-45.3333;123.667;3;0
1892;-303.0;-209.0;125.0;3;0
1893;-288.0;-259.0;125.0;3;0
1894;-264.0;-43.0;126.0;2;0
1895;-29.6667;-124.0;125.333;3;0
1896;-195.0;-189.0;126.0;3;0
1897;-84.6667;-287.667;125.667;3;0
1898;-62.0;-162.0;127.0;3;0
1899;-248.0;-174.0;127.0;3;0
1900;-86.3333;-190.667;127.0;3;0
1901;-296.0;-264.0;127.0;3;0
1902;-192.0;-288.0;127.0;3;0
1903;-286.0;-54.0;128.0;3;0
1904;-58.0;-277.0;128.0;3;0
1905;-71.6667;-283.333;127.333;3;0
1906;-192.333;-37.0;128.333;3;0
1907;-267.75;-39.5;128.25;3;0
1908;-73.6667;-96.6667;128.333;3;0
1909;-112.0;-269.0;129.0;3;0
1910;-282.0;-270.667;128.333;3;0
1911;-33.0;-218.0;130.0;3;0
1912;-285.0;-251.0;130.0;3;0
1913;-229.667;-283.333;129.333;3;0
1914;-229.0;-77.0;131.0;3;0
1915;-258.333;-124.333;130.667;3;0
1916;-100.0;-245.0;131.0;3;0
1917;-57.0;-277.0;131.0;3;0
1918;-34.0;-53.0;132.0;3;0
1919;-113.667;-142.667;131.333;3;0
1920;-27.3333;-173.333;132.333;3;0
1921;-31.0;-52.0;134.0;3;0
1922;-24.0;-167.0;134.0;3;0
1923;-97.3333;-176.333;133.333;3;0
1924;-122.0;-129.0;135.0;3;0
1925;-184.0;-153.0;135.0;3;0
1926;-159.0;-218.667;134.333;3;0
1927;-21.6667;-285.333;134.333;3;0
1928;-78.0;-137.0;137.0;3;0
1929;-24.0;-168.0;137.0;3;0
1930;-261.0;-203.0;137.0;3;0
1931;-293.0;-205.0;137.0;3;0
1932;-15.3333;-285.667;136.333;3;0
1933;-98.6667;-208.667;138.0;3;0
1934;-247.0;-62.0;139.0;3;0
1935;-164.0;-69.3333;138.667;3;0
1936;-115.333;-75.6667;139.667;3;0
1937;-255.333;-154.667;139.333;3;0
1938;-200.0;-250.0;140.0;3;0
1939;-229.333;-283.0;139.667;3;0
1940;-145.0;-42.0;141.0;3;0
1941;-74.0;-220.0;141.0;3;0
1942;-210.0;-251.0;141.0;3;0
1943;-297.0;-63.0;142.0;3;0
1944;-14.0;-183.0;142.0;3;0
1945;-297.5;-155.5;142.5;4;0
1946;-216.0;-80.6667;143.667;3;0
1947;-309.0;-105.0;144.0;3;0
1948;-312.0;-225.0;144.0;3;0
1949;-305.667;-84.3333;145.0;3;0
1950;-208.0;-94.0;145.0;3;0
1951;-159.0;-275.0;145.0;3;0
1952;-232.667;-285.0;144.667;3;0
1953;-161.0;-65.6667;145.667;3;0
1954;-115.0;-168.333;145.333;3;0
1955;-248.333;-245.667;145.667;3;0
1956;-124.0;-78.0;147.0;3;0
1957;-146.333;-135.667;146.333;3;0
1958;-108.0;-40.0;148.0;3;0
1959;-202.333;-172.333;147.333;3;0
1960;-222.0;-210.333;147.333;3;0
1961;-239.0;-232.0;148.0;3;0
1962;-51.0;-266.0;148.0;3;0
1963;-288.0;-286.333;147.333;3;0
1964;-304.333;-44.3333;149.0;3;0
1965;-228.0;-139.0;149.0;3;0
1966;-223.4;-289.4;148.0;2;0
1967;-123.667;-32.0;149.333;3;0
1968;-277.333;-84.3333;149.333;3;0
1969;-145.667;-253.667;149.667;3;0
1970;-287.667;-149.667;150.333;3;0
1971;-238.0;-289.0;151.0;3;0
1972;-109.333;-166.667;151.333;3;0
1973;-294.333;-175.667;152.0;3;0
1974;-246.0;-228.0;152.0;3;0
1975;-105.0;-68.0;154.0;3;0
1976;-25.0;-233.0;154.0;3;0
1977;-179.0;-39.0;155.0;3;0
1978;-292.0;-171.0;155.0;3;0
1979;-125.0;-199.667;154.667;3;0
1980;-168.0;-71.0;156.0;3;0
1981;-269.333;-158.333;155.333;3;0
1982;-47.6667;-195.333;155.333;3;0
1983;-219.0;-243.0;156.0;3;0
1984;-243.0;-285.0;156.0;3;0
1985;-225.333;-39.3333;156.667;3;0
1986;-50.0;-92.0;157.0;3;0
1987;-200.0;-187.0;157.0;3;0
1988;-54.0;-206.0;157.0;3;0
1989;-151.0;-223.0;157.0;3;0
1990;-220.0;-47.0;158.0;3;0
1991;-190.667;-118.667;157.667;3;0
1992;-185.0;-258.333;157.333;3;0
1993;-60.0;-173.333;158.333;3;0
1994;-13.0;-253.0;159.0;3;0
1995;-253.0;-273.0;159.0;3;0
1996;-39.0;-35.0;160.0;3;0
1997;-83.0;-108.0;160.0;3;0
1998;-187.667;-121.333;159.333;3;0
1999;-277.0;-48.0;162.0;2;0
2000;-83.3333;-135.333;161.333;3;0
2001;-55.0;-144.0;162.0;3;0
2002;-152.0;-194.333;161.333;3;0
2003;-272.8;-46.6;161.4;4;0
2004;-303.0;-137.0;163.0;3;0
2005;-271.0;-164.0;163.0;3;0
2006;-46.0;-267.0;163.0;3;0
2007;-50.0;-36.0;164.0;3;0
2008;-116.333;-109.667;163.667;3;0
2009;-146.667;-228.333;163.333;3;0
2010;-53.3333;-260.333;163.667;3;0
2011;-133.0;-280.0;164.0;3;0
2012;-148.0;-42.0;165.0;3;0
2013;-223.0;-157.0;165.0;3;0
2014;-131.0;-160.0;165.0;3;0
2015;-120.333;-268.667;164.333;3;0
2016;-185.0;-269.0;165.0;3;0
2017;-21.0;-178.0;166.0;3;0
2018;-35.6667;-189.0;165.333;3;0
2019;-233.667;-87.3333;166.667;3;0
2020;-185.333;-128.667;166.333;3;0
2021;-104.667;-167.333;166.667;3;0
2022;-111.333;-253.333;167.667;3;0
2023;-122.333;-86.3333;168.667;3;0
2024;-267.5;-116.167;168.167;4;0
2025;-137.0;-151.333;168.667;3;0
2026;-177.333;-155.667;168.667;3;0
2027;-302.0;-211.0;169.0;3;0
2028;-214.667;-245.333;168.333;3;0
2029;-173.0;-279.0;169.0;2;0
2030;-31.0;-33.0;170.0;3;0
2031;-302.667;-54.3333;169.333;3;0
2032;-173.0;-283.0;168.75;3;0
2033;-62.0;-208.0;171.0;3;0
